Ref_Date,GEO,OCC,Vector,Coordinate,Value
2007/01,Alberta,"Underground miners, oil and gas drillers and related workers",v64593597,10.611,60
2007/01,Alberta,Machine operators and related workers in metal and mineral products processing,v64593646,10.658,60
2007/01,Alberta,"Machine operators and related workers in chemical, plastic and rubber processing",v64593652,10.664,60
2007/02,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/02,Alberta,Other technical occupations in health care (except dental),v64593258,10.29,60
2007/02,Alberta,Other occupations in protective service,v64593395,10.418,60
2007/02,Alberta,"Butchers and bakers, retail and wholesale",v64593436,10.457,60
2007/02,Alberta,Other mechanics,v64593520,10.537,60
2007/02,Alberta,"Underground miners, oil and gas drillers and related workers",v64593597,10.611,60
2007/02,Alberta,"Supervisors, processing occupations",v64593625,10.637,60
2007/03,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/03,Alberta,Technical occupations in physical sciences,v64593177,10.212,60
2007/03,Alberta,Other technical occupations in health care (except dental),v64593258,10.29,60
2007/03,Alberta,Professional occupations in art and culture,v64593311,10.339,60
2007/03,Alberta,Other occupations in protective service,v64593395,10.418,60
2007/03,Alberta,"Butchers and bakers, retail and wholesale",v64593436,10.457,60
2007/03,Alberta,Other transport equipment operators and related workers,v64593560,10.576,60
2007/03,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2007/04,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/04,Alberta,Office equipment operators,v64593107,10.143,60
2007/04,Alberta,"Architects, urban planners and land surveyors",v64593163,10.198,60
2007/04,Alberta,Other occupations in protective service,v64593395,10.418,60
2007/04,Alberta,"Other occupations in travel, accommodation, amusement and recreation",v64593414,10.437,60
2007/04,Alberta,Other mechanics,v64593520,10.537,60
2007/04,Alberta,"Supervisors, mining, oil and gas",v64593594,10.608,60
2007/04,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2007/05,Alberta,Facility operation and maintenance managers,v64593014,10.54,60
2007/05,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/05,Alberta,"Other occupations in travel, accommodation, amusement and recreation",v64593414,10.437,60
2007/05,Alberta,Stationary engineers and power station and system operators,v64593493,10.51,60
2007/05,Alberta,Supervisors in manufacturing,v64593624,10.636,60
2007/05,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,60
2007/06,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/06,Alberta,"Other occupations in travel, accommodation, amusement and recreation",v64593414,10.437,60
2007/06,Alberta,Stationary engineers and power station and system operators,v64593493,10.51,60
2007/06,Alberta,"Supervisors, mining, oil and gas",v64593594,10.608,60
2007/06,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,60
2007/07,Alberta,Facility operation and maintenance managers,v64593014,10.54,60
2007/07,Alberta,Managers in construction and transportation,v64593050,10.9,60
2007/07,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/07,Alberta,"Technical occupations in civil, mechanical and industrial engineering",v64593187,10.222,60
2007/07,Alberta,"Professional occupations in health, nurse supervisors and registered nurses",v64593219,10.11,60
2007/07,Alberta,"Other occupations in travel, accommodation, amusement and recreation",v64593414,10.437,60
2007/07,Alberta,Machinists and related occupations,v64593497,10.514,60
2007/07,Alberta,Logging machinery operators,v64593603,10.617,60
2007/07,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2007/07,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,60
2007/08,Alberta,Human resources and business service professionals,v64593066,10.104,60
2007/08,Alberta,"Civil, mechanical, electrical and chemical engineers",v64593149,10.184,60
2007/08,Alberta,"Technical occupations in civil, mechanical and industrial engineering",v64593187,10.222,60
2007/08,Alberta,"Writing, translating and public relations professionals",v64593316,10.344,60
2007/08,Alberta,"Other occupations in travel, accommodation, amusement and recreation",v64593414,10.437,60
2007/08,Alberta,Machinists and related occupations,v64593497,10.514,60
2007/08,Alberta,Agriculture and horticulture workers,v64593588,10.602,60
2007/08,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2007/08,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,60
2007/09,Alberta,Managers in construction and transportation,v64593050,10.9,60
2007/09,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2007/09,Alberta,Technical occupations in computer and information systems,v64593214,10.249,60
2007/09,Alberta,"Professional occupations in health, nurse supervisors and registered nurses",v64593219,10.11,60
2007/09,Alberta,"Other installers, repairers and servicers",v64593536,10.553,60
2007/09,Alberta,Agriculture and horticulture workers,v64593588,10.602,60
2007/10,Alberta,Managers in construction and transportation,v64593050,10.9,60
2007/10,Alberta,"Other installers, repairers and servicers",v64593536,10.553,60
2007/11,Alberta,Facility operation and maintenance managers,v64593014,10.54,60
2007/11,Alberta,"Technical occupations in civil, mechanical and industrial engineering",v64593187,10.222,60
2007/11,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2007/12,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2007/12,Alberta,Other technical occupations in health care (except dental),v64593258,10.29,60
2007/12,Alberta,Creative designers and craftspersons,v64593344,10.372,60
2007/12,Alberta,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",v64593532,10.549,60
2008/01,Alberta,Professional occupations in art and culture,v64593311,10.339,60
2008/01,Alberta,Creative designers and craftspersons,v64593344,10.372,60
2008/01,Alberta,Other mechanics,v64593520,10.537,60
2008/02,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2008/02,Alberta,Insurance and real estate sales occupations and buyers,v64593369,10.395,60
2008/02,Alberta,Mine service workers and operators in oil and gas drilling,v64593600,10.614,60
2008/02,Alberta,"Supervisors, processing occupations",v64593625,10.637,60
2008/02,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2008/03,Alberta,"Civil, mechanical, electrical and chemical engineers",v64593149,10.184,60
2008/03,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2008/03,Alberta,Insurance and real estate sales occupations and buyers,v64593369,10.395,60
2008/03,Alberta,Other mechanics,v64593520,10.537,60
2008/03,Alberta,"Underground miners, oil and gas drillers and related workers",v64593597,10.611,60
2008/03,Alberta,Mine service workers and operators in oil and gas drilling,v64593600,10.614,60
2008/03,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2008/03,Alberta,Machine operators and related workers in metal and mineral products processing,v64593646,10.658,60
2008/03,Alberta,"Machine operators and related workers in fabric, fur and leather products manufacturing",v64593669,10.681,60
2008/04,Alberta,Human resources and business service professionals,v64593066,10.104,60
2008/04,Alberta,Secondary and elementary school teachers and educational counsellors,v64593297,10.326,60
2008/04,Alberta,Other mechanics,v64593520,10.537,60
2008/04,Alberta,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",v64593532,10.549,60
2008/04,Alberta,"Supervisors, processing occupations",v64593625,10.637,60
2008/04,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,60
2008/04,Alberta,"Machine operators and related workers in fabric, fur and leather products manufacturing",v64593669,10.681,60
2008/05,Alberta,Human resources and business service professionals,v64593066,10.104,60
2008/05,Alberta,Technical occupations in life sciences,v64593181,10.216,60
2008/05,Alberta,"Psychologists, social workers, counsellors, clergy and probation officers",v64593275,10.305,60
2008/05,Alberta,College and other vocational instructors,v64593295,10.324,60
2008/05,Alberta,Secondary and elementary school teachers and educational counsellors,v64593297,10.326,60
2008/05,Alberta,"Supervisors, processing occupations",v64593625,10.637,60
2008/06,Alberta,Human resources and business service professionals,v64593066,10.104,60
2008/06,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2008/06,Alberta,"Butchers and bakers, retail and wholesale",v64593436,10.457,60
2008/06,Alberta,Masonry and plastering trades,v64593472,10.49,60
2008/06,Alberta,Agriculture and horticulture workers,v64593588,10.602,60
2008/06,Alberta,Logging and forestry workers,v64593605,10.619,60
2008/06,Alberta,"Supervisors, processing occupations",v64593625,10.637,60
2008/07,Alberta,"Managers in engineering, architecture, science and information systems",v64593008,10.48,60
2008/07,Alberta,Human resources and business service professionals,v64593066,10.104,60
2008/07,Alberta,Office equipment operators,v64593107,10.143,60
2008/07,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,60
2008/07,Alberta,"Writing, translating and public relations professionals",v64593316,10.344,60
2008/07,Alberta,Creative and performing artists,v64593322,10.35,60
2008/07,Alberta,Creative designers and craftspersons,v64593344,10.372,60
2008/07,Alberta,Agriculture and horticulture workers,v64593588,10.602,60
2008/07,Alberta,Logging machinery operators,v64593603,10.617,60
2008/07,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,60
2008/08,Alberta,"Managers in engineering, architecture, science and information systems",v64593008,10.48,60
2008/08,Alberta,"Managers in health, education, social and community services",v64593030,10.7,60
